id_place,url_place,title,category,address,phoneNumber,completePhoneNumber,domain,url,stars,reviews,district,lat,long
ChIJ_4rx2Vi5BZERZ3aLdxOFeVM,https://www.google.com/maps/place/?q=place_id:ChIJ_4rx2Vi5BZERZ3aLdxOFeVM,La Vaca Negra,Restaurante,"Ca. Mercaderes 322, Santiago de Surco 15039",946 011 385,+51 946 011 385,www.facebook.com,https://www.facebook.com/lavacanegrabg/,4.3,143.0,Surco,-12.1310907,-76.983338
ChIJbUFPhzG5BZERmXlMjyryvA8,https://www.google.com/maps/place/?q=place_id:ChIJbUFPhzG5BZERmXlMjyryvA8,SURCO,Restaurante,"Simón Salguero 482, Santiago de Surco 15048",988 892 896,+51 988 892 896,,,4.7,6.0,Surco,-12.13046,-77.0090259
ChIJf0KMePa3BZERhJN0JmGvQaI,https://www.google.com/maps/place/?q=place_id:ChIJf0KMePa3BZERhJN0JmGvQaI,Restaurant Doña Mary,Restaurante,"Av. Jorge Chávez 746, Santiago de Surco 15049",993 862 617,+51 993 862 617,,,4.1,114.0,Surco,-12.146176599999999,-77.0130774
ChIJx8O7oZTHBZERarn2juM-US4,https://www.google.com/maps/place/?q=place_id:ChIJx8O7oZTHBZERarn2juM-US4,Tanta Chacarilla,Restaurante peruano,"Av. Primavera 698, Santiago de Surco 15037",(01) 7436633,+51 1 7436633,tantaperu.com,http://tantaperu.com/,4.4,3560.0,Surco,-12.1111466,-76.98602559999999
ChIJM_G-IZDHBZERd7EItQEtjjo,https://www.google.com/maps/place/?q=place_id:ChIJM_G-IZDHBZERd7EItQEtjjo,LA OFICINA SURCO,Restaurante,"Av. Aviación 4584, Santiago de Surco 15000",994 077 977,+51 994 077 977,,,4.3,36.0,Surco,-12.122047499999999,-76.9986617
ChIJr2GR3xm4BZER64Oygrzfa-M,https://www.google.com/maps/place/?q=place_id:ChIJr2GR3xm4BZER64Oygrzfa-M,La Ramadita de Surco,Restaurante,"Av Surco 225, Lima 15049",987 123 828,+51 987 123 828,whatsapp.com,https://whatsapp.com/channel/0029VaRNBvb1CYoTavSKpg04,4.2,135.0,Surco,-12.1458584,-76.9980276
ChIJQy4Vq77HBZERcjxgIiRjI2Q,https://www.google.com/maps/place/?q=place_id:ChIJQy4Vq77HBZERcjxgIiRjI2Q,La Escapada Surco,Restaurante,"Jr, Via Láctea 414, Santiago de Surco 15023",934 056 581,+51 934 056 581,,,4.5,11.0,Surco,-12.091523500000001,-76.9731098
ChIJY8GHEQ64BZERtvDWYZKArto,https://www.google.com/maps/place/?q=place_id:ChIJY8GHEQ64BZERtvDWYZKArto,Restaurante Los Morochucos,Restaurante,"Av. Santiago de Surco 3872, Santiago de Surco 15049",945 754 875,+51 945 754 875,www.facebook.com,https://www.facebook.com/LosMorochucosSurco,4.1,736.0,Surco,-12.1374258,-76.9953518
ChIJpUEvEi25BZERa88X2FkLHa4,https://www.google.com/maps/place/?q=place_id:ChIJpUEvEi25BZERa88X2FkLHa4,El Meson Del Chalan,Restaurante,"Av. Ayacucho 1210, Santiago de Surco 15039",927 271 456,+51 927 271 456,,,4.0,262.0,Surco,-12.1343192,-76.996128
ChIJQa4yH4rHBZERgh0kfqKPGKM,https://www.google.com/maps/place/?q=place_id:ChIJQa4yH4rHBZERgh0kfqKPGKM,La Choza de La Anaconda,Restaurante,"Av. Caminos del Inca 1666, Santiago de Surco 15039",(01) 7754236,+51 1 7754236,,,4.2,763.0,Surco,-12.126765599999999,-76.98197429999999
ChIJ26nL3Ta4BZERDRWPuKAy4ng,https://www.google.com/maps/place/?q=place_id:ChIJ26nL3Ta4BZERDRWPuKAy4ng,Sunqu Sabor Criollo,Restaurante,"Mz. A, Lt. 1 00033, Av. Guardia Civil Sur, Santiago de Surco 15056",953 763 474,+51 953 763 474,www.facebook.com,https://www.facebook.com/SunquSaborCriollo,4.4,659.0,Surco,-12.1660933,-76.990425
ChIJQz-kJ0PHBZERwGnvqzEpPCI,https://www.google.com/maps/place/?q=place_id:ChIJQz-kJ0PHBZERwGnvqzEpPCI,La Cabrera El Polo,Restaurante,"Jiron El Polo 284 Urbanización Monterrico Surco Municipalidad Metropolitana de Lima, LIMA 33",(01) 6860788,+51 1 6860788,lacabreraperu.com,http://lacabreraperu.com/,4.3,544.0,Surco,-12.1072793,-76.9738843
ChIJo1xj62y4BZERA5AWhFGhja4,https://www.google.com/maps/place/?q=place_id:ChIJo1xj62y4BZERA5AWhFGhja4,La Buena Sartén,Restaurante,"Avenida Andrés Tinoco 480, Santiago de Surco, Lima 15039, Lima",(01) 4875482,+51 1 4875482,www.facebook.com,https://www.facebook.com/LaBuenaSarten/,4.1,277.0,Surco,-12.143410999999999,-76.985568
ChIJb19mqIrHBZERXasWO8Zgqc4,https://www.google.com/maps/place/?q=place_id:ChIJb19mqIrHBZERXasWO8Zgqc4,Ozu - Asian Peruvian Cuisine,Restaurante,"Av. Alfredo Benavides 4862, Lima 15039",980 838 434,+51 980 838 434,ozu.mesa247.pe,https://ozu.mesa247.pe/,4.5,425.0,Surco,-12.1282473,-76.9868153
ChIJ71JCKia5BZERCBH5jFxlNmo,https://www.google.com/maps/place/?q=place_id:ChIJ71JCKia5BZERCBH5jFxlNmo,Restaurant El Cabrestero Surco,Restaurante,"Av. Guardia Civil N. 580-509, Santiago de Surco 15054",986 747 546,+51 986 747 546,,,5.0,1.0,Surco,-12.1666092,-76.99221469999999
ChIJazMSPADHBZER0AaMfNBoKjs,https://www.google.com/maps/place/?q=place_id:ChIJazMSPADHBZER0AaMfNBoKjs,Restaurante Encuentro Criollo,Restaurante de brunch,"Av. Caminos del Inca 1536, Santiago de Surco 15039",945 435 386,+51 945 435 386,www.facebook.com,https://www.facebook.com/RestauranteEncuentroCriollo/,,0.0,Surco,-12.125618800000002,-76.9830965
ChIJhWt9TuvHBZERU0fSg6v3Hnc,https://www.google.com/maps/place/?q=place_id:ChIJhWt9TuvHBZERU0fSg6v3Hnc,La Bistecca - Buffet Ilimitado Chacarilla,Buffet libre,"Av. Primavera 545, San Borja 15037",912 101 099,+51 912 101 099,www.labisteccalima.com,http://www.labisteccalima.com/,4.4,5060.0,Surco,-12.1104965,-76.98777
ChIJqy0_5ZnHBZERrVBVC8c4rfU,https://www.google.com/maps/place/?q=place_id:ChIJqy0_5ZnHBZERrVBVC8c4rfU,Tintoretto,Restaurante,"Av. Primavera 1292, Santiago de Surco 15023",(01) 3443873,+51 1 3443873,,,4.4,519.0,Surco,-12.1101922,-76.9752051
ChIJ6xfjOKvHBZERmo9myMUs-IQ,https://www.google.com/maps/place/?q=place_id:ChIJ6xfjOKvHBZERmo9myMUs-IQ,Bon Beef Patio Panorama (Surco),Bar,"Av. Circunvalación del Golf los Incas 134, Santiago de Surco 15023",952 104 071,+51 952 104 071,linktr.ee,https://linktr.ee/BonBeefPeru,4.3,914.0,Surco,-12.083269600000001,-76.96842099999999
ChIJxWge_fDHBZERgSF9IaUZ2Oo,https://www.google.com/maps/place/?q=place_id:ChIJxWge_fDHBZERgSF9IaUZ2Oo,La Casa del Ceviche,Restaurante peruano,"C. Maria Reiche 183, Santiago de Surco 15038",946 187 690,+51 946 187 690,4sq.com,http://4sq.com/u1kT08,4.5,788.0,Surco,-12.1207135,-76.9962113
ChIJuSKxCKXHBZERbEfDmIWD6IQ,https://www.google.com/maps/place/?q=place_id:ChIJuSKxCKXHBZERbEfDmIWD6IQ,El Corazón de Surco,Restaurante,"Jr. el Cortijo 103, Santiago de Surco 15023",981 175 757,+51 981 175 757,www.facebook.com,http://www.facebook.com/ElCorazonDeSurco,4.0,139.0,Surco,-12.095977099999999,-76.97325889999999
ChIJFyh3TevHBZER2kDKMeAGeTA,https://www.google.com/maps/place/?q=place_id:ChIJFyh3TevHBZER2kDKMeAGeTA,Panchita - Chacarilla,Restaurante peruano,"Av. Primavera 557, San Borja LIMA 41",(01) 2425957,+51 1 2425957,panchita.pe,https://panchita.pe/,4.5,4908.0,Surco,-12.1105243,-76.9874827
ChIJkbQF74zHBZER3Ozs7Qy7s-s,https://www.google.com/maps/place/?q=place_id:ChIJkbQF74zHBZER3Ozs7Qy7s-s,Pizzería Zarelle - Surco,Pizzería,"Av. Aviación 4602, Santiago de Surco 15038",934 233 943,+51 934 233 943,,,4.3,309.0,Surco,-12.1223753,-76.99880610000001
ChIJh5Fn6ZjHBZERBbNF1nbgS74,https://www.google.com/maps/place/?q=place_id:ChIJh5Fn6ZjHBZERBbNF1nbgS74,La Piccolina,Restaurante italiano,"Av La Encalada 895, Santiago de Surco 15023",(01) 4343450,+51 1 4343450,,,4.3,1415.0,Surco,-12.106850699999999,-76.9717921
ChIJrQlbTgDHBZERe0it4Tv54NY,https://www.google.com/maps/place/?q=place_id:ChIJrQlbTgDHBZERe0it4Tv54NY,DCarbón Pollos y Parrillas,Restaurante peruano,"Av. Caminos del Inca 758, Santiago de Surco 15038",(01) 7482566,+51 1 7482566,www.dcarbon.com.pe,http://www.dcarbon.com.pe/,4.4,275.0,Surco,-12.1184639,-76.9893951
ChIJCRm_NBS4BZEROuo7mBVgSEM,https://www.google.com/maps/place/?q=place_id:ChIJCRm_NBS4BZEROuo7mBVgSEM,Restaurante DGALA-Fusión,Restaurante,"C. Alfredo Icaza 126 Urb, Santiago de Surco 15054",943 563 457,+51 943 563 457,,,4.0,137.0,Surco,-12.147928499999999,-76.99195689999999
ChIJ-fQO8SnHBZERfIJt5b3vpfc,https://www.google.com/maps/place/?q=place_id:ChIJ-fQO8SnHBZERfIJt5b3vpfc,El Lomito,Restaurante,"Av. Primavera 2268, Santiago de Surco 15023",(01) 6078999,+51 1 6078999,www.facebook.com,https://www.facebook.com/El-Lomito-Primavera-110173523681917,3.9,790.0,Surco,-12.1049083,-76.9648423
ChIJ7bJYTQW4BZERMALdj0VcLWg,https://www.google.com/maps/place/?q=place_id:ChIJ7bJYTQW4BZERMALdj0VcLWg,Restaurant Surco Tu Los Antojitos de Anita,Restaurante,"Av. Ayacucho 464, Santiago de Surco 15049",(01) 4955844,+51 1 4955844,,,4.2,10.0,Surco,-12.1399527,-76.9995746
ChIJhU9wqzvHBZERAIBmB5lULSQ,https://www.google.com/maps/place/?q=place_id:ChIJhU9wqzvHBZERAIBmB5lULSQ,Almacen Cevichería - Sede Surco,Restaurante,"Av. Alfredo Benavides 4850, Santiago de Surco 15000",913 239 659,+51 913 239 659,www.almacencevicheria.com,https://www.almacencevicheria.com/,4.6,91.0,Surco,-12.1281628,-76.9868949
ChIJv_PBaHa4BZERR4BTHZmoQB0,https://www.google.com/maps/place/?q=place_id:ChIJv_PBaHa4BZERR4BTHZmoQB0,La Esquina de Julito,Restaurante,"Calle Sacramento 173, Av. Alfredo Benavides 5403, Santiago de Surco 15039",(01) 2755073,+51 1 2755073,m.facebook.com,https://m.facebook.com/laesquinadejulito,4.3,84.0,Surco,-12.130123999999999,-76.9801547
ChIJI7i-ABC4BZERbgz_iY3DeSY,https://www.google.com/maps/place/?q=place_id:ChIJI7i-ABC4BZERbgz_iY3DeSY,Chifa Los Rosales,Restaurante,"Doña Rosa 148, Doña Rosa 150, Santiago de Surco 15049",937 192 814,+51 937 192 814,,,4.4,705.0,Surco,-12.140326,-76.9987834
ChIJcdmpmpnHBZEROaDLv5QJIyw,https://www.google.com/maps/place/?q=place_id:ChIJcdmpmpnHBZEROaDLv5QJIyw,Manka Muchik,Restaurante,"Monterrico, Av. Primavera 1462, Santiago de Surco 15023",(01) 2702596,+51 1 2702596,,,4.0,178.0,Surco,-12.110089499999999,-76.97368399999999
ChIJI5SR3PLHBZERM4_kXiF3tWY,https://www.google.com/maps/place/?q=place_id:ChIJI5SR3PLHBZERM4_kXiF3tWY,Punto Azul,Restaurante,"Av. Caminos del Inca 853, Santiago de Surco 15038",(01) 2670745,+51 1 2670745,,,4.5,1531.0,Surco,-12.119233,-76.9884912
ChIJ4XSYwKPHBZERHqlu_A69tKY,https://www.google.com/maps/place/?q=place_id:ChIJ4XSYwKPHBZERHqlu_A69tKY,Osaka El Polo II,Restaurante,"El Polo 660, Santiago de Surco 15023",(01) 4377320,+51 1 4377320,www.osakanikkei.com,http://www.osakanikkei.com/,4.6,746.0,Surco,-12.1023496,-76.97145499999999
ChIJw8aTlkq5BZERAFF-x_0vc6A,https://www.google.com/maps/place/?q=place_id:ChIJw8aTlkq5BZERAFF-x_0vc6A,Del Barrio Surco - Barra cevichera,Restaurante,"Jr. El Sol 240, Santiago de Surco 15054",973 072 692,+51 973 072 692,,,4.4,30.0,Surco,-12.1466114,-76.9897108
ChIJWzwNlnW4BZER8FWGZkg-xbY,https://www.google.com/maps/place/?q=place_id:ChIJWzwNlnW4BZER8FWGZkg-xbY,QUINTOAMAR,Marisquería,"Av. Alfredo Benavides 5156, Santiago de Surco 15039",(01) 5588074,+51 1 5588074,www.facebook.com,http://www.facebook.com/QUINTOAMAR,4.3,410.0,Surco,-12.1293822,-76.98343419999999
ChIJBbZeR63HBZERJxJNRyOGBX4,https://www.google.com/maps/place/?q=place_id:ChIJBbZeR63HBZERJxJNRyOGBX4,T.G.I. Fridays,Restaurante americano,"Jockey Plaza, Av. Javier Prado Este 4200, Santiago de Surco 15023",(01) 6449099,+51 1 6449099,fridaysperu.com,http://fridaysperu.com/,4.2,4004.0,Surco,-12.085170399999999,-76.9746371
ChIJZ_GuIwDHBZER8jdIcXQg2TA,https://www.google.com/maps/place/?q=place_id:ChIJZ_GuIwDHBZER8jdIcXQg2TA,El Buen Sabor,Restaurante,"Av. Alfredo Benavides 3599, Santiago de Surco 15038",,,,,3.8,32.0,Surco,-12.1284999,-76.9983553
ChIJVVTGqh64BZER9v22AueWSTY,https://www.google.com/maps/place/?q=place_id:ChIJVVTGqh64BZER9v22AueWSTY,La Casa De Adela,Restaurante,"José Gálvez 284, Santiago de Surco 15049",(01) 2475748,+51 1 2475748,,,3.9,76.0,Surco,-12.145958499999999,-77.0046869
ChIJwWfWporHBZERwEIyzhOaP_k,https://www.google.com/maps/place/?q=place_id:ChIJwWfWporHBZERwEIyzhOaP_k,Yume - Sushi & Bar - Surco,Restaurante de sushi,"Av. Alfredo Benavides 4893, Lima 15039",924 943 075,+51 924 943 075,www.yume.pe,http://www.yume.pe/,4.6,688.0,Surco,-12.127889,-76.9864001
ChIJYQWV5hG4BZERRIQJMzb0X-s,https://www.google.com/maps/place/?q=place_id:ChIJYQWV5hG4BZERRIQJMzb0X-s,LA FRAGATA,Restaurante,"Av Surco 716, Santiago de Surco 15049",928 102 180,+51 928 102 180,,,4.0,238.0,Surco,-12.1401983,-76.99426849999999
ChIJe2Aq65nHBZEReWRaTsIPKrE,https://www.google.com/maps/place/?q=place_id:ChIJe2Aq65nHBZEReWRaTsIPKrE,Don Pasquale,Restaurante,"Pomalca 109, Lima 15023",(01) 3410240,+51 1 3410240,www.pizzeriadonpasquale.blogspot.com,http://www.pizzeriadonpasquale.blogspot.com/,4.5,250.0,Surco,-12.1096034,-76.9744104
ChIJQaf_XvXHBZERSlOcGn_6SC4,https://www.google.com/maps/place/?q=place_id:ChIJQaf_XvXHBZERSlOcGn_6SC4,Don Tito,Restaurante especializado en pollo,"Av. Alfredo Benavides 4592, Santiago de Surco 15038",(01) 6809200,+51 1 6809200,dontito.pe,https://dontito.pe/,4.4,3337.0,Surco,-12.1280583,-76.9886478
ChIJ475b2fLHBZERsBZJzLUSN5g,https://www.google.com/maps/place/?q=place_id:ChIJ475b2fLHBZERsBZJzLUSN5g,Lobo de Mar Otani,Restaurante,"Av. Caminos del Inca 883, Lima 15038",(01) 3726674,+51 1 3726674,,,4.2,296.0,Surco,-12.1195726,-76.988359
ChIJ1TrPVC3HBZERDpMZIG9y8Sg,https://www.google.com/maps/place/?q=place_id:ChIJ1TrPVC3HBZERDpMZIG9y8Sg,HUÁSCAR ~ Combate Peruano,Restaurante peruano,"Jirón Cdad. Real 285, Santiago de Surco 15038",(01) 3418879,+51 1 3418879,www.huascar.pe,https://www.huascar.pe/,4.2,404.0,Surco,-12.1224715,-76.99265749999999
ChIJledvwwq4BZERZ8Ot6sDixNo,https://www.google.com/maps/place/?q=place_id:ChIJledvwwq4BZERZ8Ot6sDixNo,yac tac,Restaurante chino,"Av. Alejandro Velasco Astete 2291, Santiago de Surco 15039",(01) 2236826,+51 1 2236826,,,4.3,1395.0,Surco,-12.1302444,-76.9883773
ChIJD6Md1_fHBZERst7LNNefldI,https://www.google.com/maps/place/?q=place_id:ChIJD6Md1_fHBZERst7LNNefldI,Chifa Nuevo Mundo,Restaurante chino,"Av. Alfredo Benavides 3759, Lima 15038",(01) 4485965,+51 1 4485965,www.chifanuevomundo.com,http://www.chifanuevomundo.com/,4.0,407.0,Surco,-12.1283598,-76.9965744
ChIJWYFtXA24BZERaFl1Wk-NpZY,https://www.google.com/maps/place/?q=place_id:ChIJWYFtXA24BZERaFl1Wk-NpZY,Mar & Arena,Restaurante,"Loma Redonda 375 Av caminos del inca 2504 Av caminos del inca 3026, Jr Doña Rosa 180, Santiago de Surco 15039",992 733 281,+51 992 733 281,linktr.ee,https://linktr.ee/maryarenaalmuerzo?fbclid=PAZXh0bgNhZW0CMTEAAaZ2fO09XbBqr5Ww93er5qIpVGNi31vj_9KgD3dJn06Lgb9vGNJAijmX07A_aem_AUw0t1cMWkS43CcXbZ7x5GAJgowOfvbB9tDxRYJNjZN4gsDjBN40Bdl-buj5DgvAmojsRnzz7cCBML2KtzLKAkhn,4.1,133.0,Surco,-12.1361668,-76.9840969
ChIJ--Rcshq4BZERPIDegz6p5-o,https://www.google.com/maps/place/?q=place_id:ChIJ--Rcshq4BZERPIDegz6p5-o,Restaurante Doña Gladys,Restaurante,"Doña Virginia 105, Santiago de Surco 15049",(01) 7730584,+51 1 7730584,,,4.3,29.0,Surco,-12.1401455,-76.9996616
ChIJyc1LlaPHBZERTU77SZpaK9s,https://www.google.com/maps/place/?q=place_id:ChIJyc1LlaPHBZERTU77SZpaK9s,Lima Thai,Restaurante,"El Polo 740, Santiago de Surco 15033",956 780 747,+51 956 780 747,limathai.com,http://limathai.com/,4.4,466.0,Surco,-12.1010803,-76.9712552
ChIJN7XmpDa4BZERO1y66pCPby4,https://www.google.com/maps/place/?q=place_id:ChIJN7XmpDa4BZERO1y66pCPby4,Restaurant JOSE MARIA,Restaurante peruano,"Mz J Lt 6 Los parrales, Av. Guardia Civil N., Santiago de Surco",946 695 311,+51 946 695 311,www.facebook.com,https://www.facebook.com/Jos%C3%A9-Mar%C3%ADa-Restaurante-106521070943449/,4.5,89.0,Surco,-12.166916299999999,-76.9923326
ChIJizKmPjfHBZEREqdLoS1xStk,https://www.google.com/maps/place/?q=place_id:ChIJizKmPjfHBZEREqdLoS1xStk,Barra Chalaca - Patio Panorama,Restaurante de pescados,"Av. Circunvalación del Golf los Incas 134, Santiago de Surco 15023",(01) 7436545,+51 1 7436545,barrachalaca.pe,https://barrachalaca.pe/,4.2,162.0,Surco,-12.083172500000002,-76.9683514
ChIJISNVVg64BZERwjcyBWMt-Bs,https://www.google.com/maps/place/?q=place_id:ChIJISNVVg64BZERwjcyBWMt-Bs,RESTAURANTE FUSION JUANPA - SURCO,Restaurante de cocina criolla,"Av. Santiago de Surco 3816, Santiago de Surco 15049",991 477 726,+51 991 477 726,,,3.9,131.0,Surco,-12.137258099999999,-76.9954942
ChIJ2-0cmqO5BZERBTxf_NdD3ak,https://www.google.com/maps/place/?q=place_id:ChIJ2-0cmqO5BZERBTxf_NdD3ak,Hono Sushi Bar Surco,Restaurante,"Pje. Cesar Vilca Vega Mz A, Santiago de Surco 15056",973 623 805,+51 973 623 805,eduardo47850.wixsite.com,https://eduardo47850.wixsite.com/honosushibar,3.5,22.0,Surco,-12.160243399999999,-76.98539819999999
ChIJY339CzPHBZERyivdjG_Xd0o,https://www.google.com/maps/place/?q=place_id:ChIJY339CzPHBZERyivdjG_Xd0o,Burgers By La Carnicería,Hamburguesería,"Avenida El Polo 695 CC Urban Plaza, El Polo, Santiago de Surco",,,instagram.com,https://instagram.com/burgersblc?igshid=NmNmNjAwNzg=,4.6,5.0,Surco,-12.1013845,-76.9718041
ChIJdVeVbuzHBZER81L2J3GDTZU,https://www.google.com/maps/place/?q=place_id:ChIJdVeVbuzHBZER81L2J3GDTZU,En Cubiertos,Restaurante,"Monte Azul 156, Santiago de Surco 15038",900 736 488,+51 900 736 488,,,3.5,26.0,Surco,-12.1125809,-76.99122
ChIJp3N6uEHHBZER3t5FKhKi564,https://www.google.com/maps/place/?q=place_id:ChIJp3N6uEHHBZER3t5FKhKi564,La Tradicional,Hamburguesería,"Av. Alfredo Benavides 3857, Santiago de Surco 15038",981 185 212,+51 981 185 212,,,4.6,22.0,Surco,-12.1283006,-76.9951507
ChIJV4S-me3HBZERP1XA69J7Pf8,https://www.google.com/maps/place/?q=place_id:ChIJV4S-me3HBZERP1XA69J7Pf8,Fabrizio: Carnes Y Pollos A La Leña,Parrilla,"Av. Caminos del Inca 520, Santiago de Surco 15038",(01) 2711366,+51 1 2711366,,,4.1,895.0,Surco,-12.1160304,-76.9908684
ChIJvSrL8T23BZERFiH715YLBQo,https://www.google.com/maps/place/?q=place_id:ChIJvSrL8T23BZERFiH715YLBQo,Dhaasu Cocina Delhi,Restaurante indio,"Av. Mariscal La Mar 1167, Miraflores 15074",980 755 380,+51 980 755 380,www.dhaasucocina.com,http://www.dhaasucocina.com/,4.5,664.0,Surco,-12.110780700000001,-77.0482555
ChIJY3_fKDi4BZERZMrjrrBtpTg,https://www.google.com/maps/place/?q=place_id:ChIJY3_fKDi4BZERZMrjrrBtpTg,Restaurante Los Viñedos,Restaurante,"Av. Los Próceres 1263, Santiago de Surco 15056",,,,,3.8,103.0,Surco,-12.1616398,-76.98976619999999
ChIJiQ2_4XW4BZER94wmGYeC7rg,https://www.google.com/maps/place/?q=place_id:ChIJiQ2_4XW4BZER94wmGYeC7rg,Chicharrones del Inca,Restaurante,"V2C9 87X, Av. Caminos del Inca, Santiago de Surco 15039",(01) 2790121,+51 1 2790121,www.chicharronesdelinca.com,http://www.chicharronesdelinca.com/,4.3,2124.0,Surco,-12.1291401,-76.9817594
ChIJUQ-742bHBZERbOHLkM0jL98,https://www.google.com/maps/place/?q=place_id:ChIJUQ-742bHBZERbOHLkM0jL98,Ohashi Maki,Restaurante de sushi,"Av. Alfredo Benavides 3565, Santiago de Surco 15038",(01) 6238935,+51 1 6238935,www.ohashimaki.pe,http://www.ohashimaki.pe/,4.1,829.0,Surco,-12.1285171,-76.9986941
ChIJY1qSbj7HBZERj5k-Ao7LIfA,https://www.google.com/maps/place/?q=place_id:ChIJY1qSbj7HBZERj5k-Ao7LIfA,Restaurant EL LAUREL,Restaurante,"Av. Caminos del Inca 1536, Santiago de Surco 15023",,,,,,0.0,Surco,-12.1255806,-76.9831825
ChIJVVXadnW4BZERNc4makloDeI,https://www.google.com/maps/place/?q=place_id:ChIJVVXadnW4BZERNc4makloDeI,TERMINAL FUSION,Restaurante de sushi,"Av. Alfredo Benavides 5030, Santiago de Surco 15039",,,,,3.4,1852.0,Surco,-12.129012999999999,-76.9847715
ChIJ_XLgbPzHBZERjAjiNg8cNKg,https://www.google.com/maps/place/?q=place_id:ChIJ_XLgbPzHBZERjAjiNg8cNKg,IHOP,Restaurante americano,"Av. Primavera 760, Santiago de Surco 15038",960 238 046,+51 960 238 046,www.instagram.com,https://www.instagram.com/ihopperu?igsh=enVhZTFtamU0MmZq,4.2,1965.0,Surco,-12.11104,-76.98512099999999
ChIJa4LkAiu5BZERx6h55F2C69Q,https://www.google.com/maps/place/?q=place_id:ChIJa4LkAiu5BZERx6h55F2C69Q,Chicharrones la Cañetana,Restaurante peruano,"Jr, Jirón Ismael Bielich Flores 1158, Santigo de Surco, Santiago de Surco 15023",963 057 172,+51 963 057 172,www.facebook.com,https://www.facebook.com/Chicharrones-la-ca%C3%B1etana-101730101534446,4.3,26.0,Surco,-12.135888999999999,-76.9818344
ChIJl86f5rW5BZERnG4UnzcTs8s,https://www.google.com/maps/place/?q=place_id:ChIJl86f5rW5BZERnG4UnzcTs8s,Restaurant D Gusto Criollo,Restaurante,"Av. Santiago de Surco 3527, Santiago de Surco 15038",920 407 598,+51 920 407 598,,,3.7,3.0,Surco,-12.133497,-76.9975008
ChIJd5GqaM3HBZERGURuvVbrNtM,https://www.google.com/maps/place/?q=place_id:ChIJd5GqaM3HBZERGURuvVbrNtM,Terminal Pesquero Cevichería Chacarilla,Restaurante peruano,"C. Monte Grande 111, Santiago de Surco 15038",(01) 4122861,+51 1 4122861,terminalpesquero.com,https://terminalpesquero.com/,4.4,996.0,Surco,-12.111549799999999,-76.9906087
ChIJE9r9j0y5BZER0up6BLco1iE,https://www.google.com/maps/place/?q=place_id:ChIJE9r9j0y5BZER0up6BLco1iE,Madam tusan,Restaurante chino,"Av. Alfredo Benavides 5007, Lima 15039",(01) 5055090,+51 1 5055090,www.madamtusan.com.pe,https://www.madamtusan.com.pe/,4.1,39.0,Surco,-12.1284403,-76.984826
ChIJuZ-tk5_HBZER7SejfurUrBs,https://www.google.com/maps/place/?q=place_id:ChIJuZ-tk5_HBZER7SejfurUrBs,Chifa Yahong,Restaurante chino,"Av. Primavera 2106, Santiago de Surco 15023",(01) 3450003,+51 1 3450003,,,4.3,1324.0,Surco,-12.1057078,-76.9659441
ChIJTcTNC3a4BZERiUpop_40jVw,https://www.google.com/maps/place/?q=place_id:ChIJTcTNC3a4BZERiUpop_40jVw,Chifa San Joy Lao - Surco,Restaurante chino,"Av. Caminos del Inca 1893, Santiago de Surco 15039",(01) 2235032,+51 1 2235032,www.chifasanjoylao.com,http://www.chifasanjoylao.com/,4.3,2244.0,Surco,-12.1290514,-76.9813592
ChIJKYWoTvXHBZERZGJNRg6PJsw,https://www.google.com/maps/place/?q=place_id:ChIJKYWoTvXHBZERZGJNRg6PJsw,Edo Sushi Bar,Restaurante,"Jirón Trigal 101-102, Santiago de Surco 15038",(01) 4481237,+51 1 4481237,edosushibar.com,https://edosushibar.com/,4.5,571.0,Surco,-12.1271942,-76.9877733
ChIJsc-2yovHBZERcs4nd3cN-BI,https://www.google.com/maps/place/?q=place_id:ChIJsc-2yovHBZERcs4nd3cN-BI,Isushi,Restaurante de sushi,"Av. Caminos del Inca 1517, Santiago de Surco 15039",(01) 4189009,+51 1 4189009,www.isushi.pe,https://www.isushi.pe/,4.1,1635.0,Surco,-12.1252053,-76.9829958
ChIJceUNpXO4BZERsTebX53OelA,https://www.google.com/maps/place/?q=place_id:ChIJceUNpXO4BZERsTebX53OelA,Sanguchería El Chinito,Restaurante,"Av. Caminos del Inca 2495, Santiago de Surco 15039",(01) 3962395,+51 1 3962395,www.elchinito.com.pe,http://www.elchinito.com.pe/,4.3,2347.0,Surco,-12.135582699999999,-76.9836682
ChIJQzm5ru65BZER4C4DaF4xhOY,https://www.google.com/maps/place/?q=place_id:ChIJQzm5ru65BZER4C4DaF4xhOY,Grill Brothers,Restaurante,"Av. Santiago de Surco 4427, Santiago de Surco 15039",(01) 4266469,+51 1 4266469,,,4.0,3.0,Surco,-12.140966599999999,-76.9921703
ChIJwXIOnXW4BZERy19TXCd09SY,https://www.google.com/maps/place/?q=place_id:ChIJwXIOnXW4BZERy19TXCd09SY,Rokys,Restaurante especializado en pollo,"Av. Alfredo Benavides 5090, Santiago de Surco 15039",(01) 6135000,+51 1 6135000,www.rokys.com,http://www.rokys.com/,3.9,1994.0,Surco,-12.1291461,-76.98431289999999
ChIJ8UXaglHHBZERzzIljE6yE1w,https://www.google.com/maps/place/?q=place_id:ChIJ8UXaglHHBZERzzIljE6yE1w,Little Caesars Pizza,Pizzería,"Av. Aviación 4597, Santiago de Surco 15038",,,pe.littlecaesars.com,https://pe.littlecaesars.com/,4.5,955.0,Surco,-12.122016499999999,-76.99813209999999
